"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2019-20","747","Walton County","0205","Monroe Area High School","All Students","English",1670497,26811,"176","41",19.7,20.2,19.5,18.5
"2019-20","769","Chickamauga City","0211","Gordon Lee High School","All Students","Mathematics",1670497,26810,"61","61",20.4,20.2,19.8,19.8
"2019-20","622","Carroll County","2052","Central High School","All Students","Science",1670497,26810,"179","65",20.6,20.8,20.1,19.9
"2019-20","625","Savannah-Chatham County","0108","Early College Program","All Students","Reading",1670497,26810,"261","13",21.2,21.6,20.3,21.2
"2019-20","700","Miller County","0210","Miller County High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","653","Emanuel County","2050","Emanuel County Institute","All Students","English",1670497,26811,"35","TFS",19.7,20.2,19,
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Science",1670497,26810,"261","TFS",20.6,20.8,19.2,
"2019-20","656","Fayette County","0398","Fayette County High School","All Students","English",1670497,26811,"617","90",19.7,20.2,22.5,19.2
"2019-20","688","Lee County","0193","Lee County High School","All Students","Mathematics",1670497,26810,"106","106",20.4,20.2,19,19
"2019-20","648","Douglas County","4050","Douglas County High School","All Students","Composite",1670497,26811,"650","161",20.6,20.8,19.1,19.4
"2019-20","648","Douglas County","4050","Douglas County High School","All Students","Mathematics",1670497,26810,"650","161",20.4,20.2,18.3,18.6
"2019-20","660","Fulton County","0119","Cambridge High School","All Students","Writing Subscore",678906,5089,"408","35",6.4,6.8,7.2,7.6
"2019-20","756","Wilcox County","0201","Wilcox County High School","All Students","Composite",1670497,26811,"13","13",20.6,20.8,15.2,15.2
"2019-20","756","Wilcox County","0201","Wilcox County High School","All Students","Science",1670497,26810,"13","13",20.6,20.8,15.3,15.3
"2019-20","669","Hall County","0202","Flowery Branch High","All Students","Mathematics",1670497,26810,"252","59",20.4,20.2,20.7,22.6
"2019-20","617","Burke County","0288","Burke County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","617","Burke County","0288","Burke County High School","All Students","Mathematics",1670497,26810,"10","10",20.4,20.2,17.6,17.6
"2019-20","698","McIntosh County","0104","McIntosh Academy","All Students","Reading",1670497,26810,"TFS","TFS",21.2,21.6,,
"2019-20","663","Glynn County","4752","Glynn Academy","All Students","Composite",1670497,26811,"249","143",20.6,20.8,20.8,22.4
"2019-20","724","Screven County","4052","Screven County High School","All Students","Mathematics",1670497,26810,"12","12",20.4,20.2,20.5,20.5
"2019-20","751","Wayne County","0101","Wayne County High School","All Students","Composite",1670497,26811,"44","44",20.6,20.8,18,18
"2019-20","701","Mitchell County","0282","Mitchell County High School","All Students","Reading",1670497,26810,"11","TFS",21.2,21.6,16.3,
"2019-20","623","Catoosa County","4052","Ringgold High School","All Students","Mathematics",1670497,26810,"267","91",20.4,20.2,18.8,18.9
"2019-20","667","Gwinnett County","1814","Discovery High School","All Students","Reading",1670497,26810,"2785","85",21.2,21.6,22.9,21.2
"2019-20","667","Gwinnett County","1814","Discovery High School","All Students","Mathematics",1670497,26810,"2785","85",20.4,20.2,22.2,19.8
"2019-20","689","Liberty County","0192","Liberty County High School","All Students","Composite",1670497,26811,"168","74",20.6,20.8,18.3,18.8
"2019-20","616","Bulloch County","2054","Statesboro High School","All Students","Composite",1670497,26811,"108","70",20.6,20.8,19.9,19.7
"2019-20","631","Clayton County","4058","Morrow High School","All Students","Reading",1670497,26810,"760","65",21.2,21.6,18.3,19.4
"2019-20","761","Atlanta Public Schools","0315","Booker T. Washington High School","All Students","Reading",1670497,26810,"923","30",21.2,21.6,19.8,16.9
"2019-20","667","Gwinnett County","1710","Archer High School","All Students","Writing Subscore",678906,5089,"612","20",6.4,6.8,7.3,7
"2019-20","667","Gwinnett County","1710","Archer High School","All Students","Composite",1670497,26811,"2785","127",20.6,20.8,22.5,22.1
"2019-20","642","Dawson County","0198","Dawson County High School","All Students","Reading",1670497,26810,"65","65",21.2,21.6,22.5,22.5
"2019-20","616","Bulloch County","4052","Portal Middle/High School","All Students","Science",1670497,26810,"108","10",20.6,20.8,20.5,20.4
"2019-20","616","Bulloch County","4052","Portal Middle/High School","All Students","Mathematics",1670497,26810,"108","10",20.4,20.2,19.4,18.7
"2019-20","721","Richmond County","4060","Academy of Richmond County High School","All Students","Reading",1670497,26810,"316","59",21.2,21.6,17.6,17.8
"2019-20","636","Columbia County","0197","Greenbrier High School","All Students","Composite",1670497,26811,"325","78",20.6,20.8,22.7,23.2
"2019-20","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Writing Subscore",678906,5089,"332","19",6.4,6.8,6.7,6.9
"2019-20","660","Fulton County","1110","Langston Hughes High School","All Students","Mathematics",1670497,26810,"2071","68",20.4,20.2,22.8,16.9
"2019-20","668","Habersham County","2052","Habersham Central High School","All Students","Reading",1670497,26810,"20","20",21.2,21.6,27.4,27.4
"2019-20","672","Harris County","0299","Harris County High School","All Students","Writing Subscore",678906,5089,"11","11",6.4,6.8,6.6,6.6
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Reading",1670497,26810,"261","31",21.2,21.6,20.3,19.4
"2019-20","687","Laurens County","0197","East Laurens High School","All Students","Writing Subscore",678906,5089,"11","TFS",6.4,6.8,6.5,
"2019-20","675","Henry County","0295","Stockbridge High School","All Students","English",1670497,26811,"1010","96",19.7,20.2,18.4,16.8
"2019-20","644","DeKalb County","0105","Miller Grove High School","All Students","Science",1670497,26810,"1337","28",20.6,20.8,19.9,17
"2019-20","644","DeKalb County","0105","Miller Grove High School","All Students","Reading",1670497,26810,"1337","28",21.2,21.6,20.9,17.4
"2019-20","717","Putnam County","0114","Putnam County High School","All Students","Science",1670497,26810,"77","77",20.6,20.8,19.3,19.3
"2019-20","717","Putnam County","0114","Putnam County High School","All Students","Composite",1670497,26811,"77","77",20.6,20.8,18.5,18.5
"2019-20","660","Fulton County","0392","Chattahoochee High School","All Students","Composite",1670497,26811,"2071","143",20.6,20.8,23.5,26.1
"2019-20","753","Wheeler County","3052","Wheeler County High School","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","772","Dalton Public Schools","4050","Dalton High School","All Students","Science",1670497,26810,"82","80",20.6,20.8,20,20
"2019-20","644","DeKalb County","0497","Stephenson High School","All Students","Writing Subscore",678906,5089,"332","18",6.4,6.8,6.7,6.6
"2019-20","644","DeKalb County","0497","Stephenson High School","All Students","Mathematics",1670497,26810,"1337","85",20.4,20.2,19.2,17.2
"2019-20","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Science",1670497,26810,"80","14",20.6,20.8,17.7,17.4
"2019-20","729","Sumter County","0105","Americus Sumter High School (Old Americus-Sumter HS S)","All Students","English",1670497,26811,"46","46",19.7,20.2,15.1,15.1
"2019-20","658","Forsyth County","0214","Lambert High School","All Students","English",1670497,26811,"1074","329",19.7,20.2,24.6,26
"2019-20","702","Monroe County","0184","Mary Persons High School","All Students","Mathematics",1670497,26810,"67","67",20.4,20.2,19.6,19.6
"2019-20","658","Forsyth County","0219","Forsyth Virtual Academy","All Students","Composite",1670497,26811,"1074","TFS",20.6,20.8,24.6,
"2019-20","658","Forsyth County","0219","Forsyth Virtual Academy","All Students","Mathematics",1670497,26810,"1074","TFS",20.4,20.2,23.9,
"2019-20","743","Twiggs County","0201","Twiggs County High School","All Students","Reading",1670497,26810,"TFS","TFS",21.2,21.6,,
"2019-20","699","Meriwether County","0300","Greenville High School","All Students","Science",1670497,26810,"56","23",20.6,20.8,17.9,16.3
"2019-20","718","Quitman County","0110","Quitman County High School","All Students","Reading",1670497,26810,"TFS","TFS",21.2,21.6,,
"2019-20","660","Fulton County","0386","Independence High School","All Students","Science",1670497,26810,"2071","TFS",20.6,20.8,23.1,
"2019-20","631","Clayton County","6506","Clayton County Open Campus/Career Academy","All Students","Science",1670497,26810,"760","TFS",20.6,20.8,17.7,
"2019-20","719","Rabun County","0177","Rabun County High School","All Students","Reading",1670497,26810,"23","23",21.2,21.6,21.8,21.8
"2019-20","656","Fayette County","0192","Sandy Creek High School","All Students","Composite",1670497,26811,"617","85",20.6,20.8,22.9,20.3
"2019-20","656","Fayette County","0192","Sandy Creek High School","All Students","Science",1670497,26810,"617","85",20.6,20.8,22.7,20.3
"2019-20","614","Brooks County","0110","Brooks County High School","All Students","Writing Subscore",678906,5089,"12","12",6.4,6.8,6.6,6.6
"2019-20","614","Brooks County","0110","Brooks County High School","All Students","Reading",1670497,26810,"29","29",21.2,21.6,17.4,17.4
"2019-20","614","Brooks County","0110","Brooks County High School","All Students","Composite",1670497,26811,"29","29",20.6,20.8,16.8,16.8
"2019-20","614","Brooks County","0110","Brooks County High School","All Students","Science",1670497,26810,"29","29",20.6,20.8,16.9,16.9
"2019-20","705","Murray County","0190","Murray County High School","All Students","English",1670497,26811,"65","47",19.7,20.2,18,18
"2019-20","705","Murray County","0190","Murray County High School","All Students","Composite",1670497,26811,"65","47",20.6,20.8,19,18.9
"2019-20","681","Jefferson County","0196","Jefferson County High School","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","785","Rome City","0193","Rome High School","All Students","English",1670497,26811,"124","124",19.7,20.2,17.9,17.9
"2019-20","785","Rome City","0193","Rome High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","643","Decatur County","3050","Bainbridge High School","All Students","Composite",1670497,26811,"57","57",20.6,20.8,19.1,19.1
"2019-20","643","Decatur County","3050","Bainbridge High School","All Students","Writing Subscore",678906,5089,"10","10",6.4,6.8,5.8,5.8
"2019-20","658","Forsyth County","0107","West Forsyth High School","All Students","Reading",1670497,26810,"1074","210",21.2,21.6,25.4,24.7
"2019-20","667","Gwinnett County","0185","Shiloh High School","All Students","Reading",1670497,26810,"2785","85",21.2,21.6,22.9,19.1
"2019-20","669","Hall County","0102","Chestatee High School","All Students","Science",1670497,26810,"252","35",20.6,20.8,21.3,22.1
"2019-20","746","Walker County","0190","Ridgeland High School","All Students","Composite",1670497,26811,"174","86",20.6,20.8,19.3,18.7
"2019-20","633","Cobb County","0186","Oakwood High School","All Students","Science",1670497,26810,"2143","TFS",20.6,20.8,22.2,
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Science",1670497,26810,"760","22",20.6,20.8,17.7,19.7
"2019-20","721","Richmond County","3756","Josey High School","All Students","Reading",1670497,26810,"316","28",21.2,21.6,17.6,14.9
"2019-20","761","Atlanta Public Schools","4560","Grady High School","All Students","English",1670497,26811,"923","94",19.7,20.2,18.6,23.6
"2019-20","761","Atlanta Public Schools","4560","Grady High School","All Students","Mathematics",1670497,26810,"923","94",20.4,20.2,18.1,22.1
"2019-20","638","Coweta County","0196","Northgate High School","All Students","Science",1670497,26810,"543","148",20.6,20.8,21.4,23
"2019-20","638","Coweta County","0196","Northgate High School","All Students","Mathematics",1670497,26810,"543","148",20.4,20.2,20.5,22
"2019-20","755","Whitfield County","0212","Phoenix High School","All Students","English",1670497,26811,"218","TFS",19.7,20.2,18.3,
"2019-20","755","Whitfield County","0212","Phoenix High School","All Students","Reading",1670497,26810,"218","TFS",21.2,21.6,20.5,
"2019-20","745","Thomaston-Upson County","0195","Upson-Lee High School","All Students","Science",1670497,26810,"51","51",20.6,20.8,17.2,17.2
"2019-20","633","Cobb County","2066","Osborne High School","All Students","Mathematics",1670497,26810,"2143","52",20.4,20.2,21.7,17.9
"2019-20","607","Barrow County","0101","Apalachee High School","All Students","Writing Subscore",678906,5089,"31","16",6.4,6.8,6.4,6.9
"2019-20","638","Coweta County","0389","East Coweta High School","All Students","Composite",1670497,26811,"543","252",20.6,20.8,21.3,20.9
"2019-20","644","DeKalb County","4053","Clarkston High School","All Students","English",1670497,26811,"1337","48",19.7,20.2,19.5,15.5
"2019-20","653","Emanuel County","0189","Swainsboro High School","All Students","Composite",1670497,26811,"35","30",20.6,20.8,19.2,19.4
"2019-20","653","Emanuel County","0189","Swainsboro High School","All Students","Mathematics",1670497,26810,"35","30",20.4,20.2,18.5,18.6
"2019-20","721","Richmond County","5566","Laney High School","All Students","Composite",1670497,26811,"316","14",20.6,20.8,17.1,15.1
"2019-20","721","Richmond County","5566","Laney High School","All Students","English",1670497,26811,"316","14",19.7,20.2,15.8,13.6
"2019-20","699","Meriwether County","4050","Manchester High School","All Students","Reading",1670497,26810,"56","33",21.2,21.6,18.4,19.2
"2019-20","636","Columbia County","4050","Evans High School","All Students","Reading",1670497,26810,"325","64",21.2,21.6,23.6,23.7
"2019-20","723","Schley County","0101","Schley Middle High School","All Students","English",1670497,26811,"16","16",19.7,20.2,19.3,19.3
"2019-20","707","Newton County","0295","Eastside High School","All Students","Writing Subscore",678906,5089,"79","19",6.4,6.8,6.7,7.3
"2019-20","716","Pulaski County","2050","Hawkinsville High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","716","Pulaski County","2050","Hawkinsville High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","742","Turner County","1050","Turner County Specialty School","All Students","Mathematics",1670497,26810,"13","13",20.4,20.2,15.5,15.5
"2019-20","742","Turner County","1050","Turner County Specialty School","All Students","English",1670497,26811,"13","13",19.7,20.2,13.7,13.7
